9 14.0668
9.032 14.1503
9.064 14.2339
9.096 14.3177
9.128 14.4017
9.16 14.486
9.192 14.5704
9.224 14.655
9.256 14.7398
9.288 14.8248
9.32 14.91
9.352 14.9954
9.384 15.081
9.416 15.1668
9.448 15.2528
9.48 15.339
9.512 15.4253
9.544 15.5119
9.576 15.5986
9.608 15.6856
9.64 15.7727
9.672 15.8601
9.704 15.9476
9.736 16.0353
9.768 16.1232
9.8 16.2113
9.832 16.2996
9.864 16.3881
9.896 16.4768
9.928 16.5657
9.96 16.6547
9.992 16.744
10.024 16.8334
10.056 16.9231
10.088 17.0129
10.12 17.1029
10.152 17.1931
10.184 17.2835
10.216 17.3741
10.248 17.4649
10.28 17.5558
10.312 17.647
10.344 17.7383
10.376 17.8299
10.408 17.9216
10.44 18.0135
10.472 18.1056
10.504 18.1979
10.536 18.2903
10.568 18.383
10.6 18.4758
10.632 18.5688
10.664 18.6621
10.696 18.7555
10.728 18.8491
10.76 18.9428
10.792 19.0368
10.824 19.1309
10.856 19.2253
10.888 19.3198
10.92 19.4145
10.952 19.5094
10.984 19.6044
11.016 19.6997
11.048 19.7951
11.08 19.8908
11.112 19.9866
11.144 20.0826
11.176 20.1788
11.208 20.2751
11.24 20.3717
11.272 20.4684
11.304 20.5653
11.336 20.6624
11.368 20.7597
11.4 20.8571
11.432 20.9548
11.464 21.0526
11.496 21.1506
11.528 21.2488
11.56 21.3472
11.592 21.4457
11.624 21.5445
11.656 21.6434
11.688 21.7425
11.72 21.8417
11.752 21.9412
11.784 22.0408
11.816 22.1407
11.848 22.2407
11.88 22.3408
11.912 22.4412
11.944 22.5417
11.976 22.6425
12.008 22.7434
12.04 22.8444
12.072 22.9457
12.104 23.0471
12.136 23.1487
12.168 23.2505
12.2 23.3525
12.232 23.4546
12.264 23.557
12.296 23.6595
12.328 23.7622
12.36 23.865
12.392 23.9681
12.424 24.0713
12.456 24.1747
12.488 24.2782
12.52 24.382
12.552 24.4859
12.584 24.59
12.616 24.6943
12.648 24.7988
12.68 24.9034
12.712 25.0082
12.744 25.1132
12.776 25.2183
12.808 25.3237
12.84 25.4292
12.872 25.5349
12.904 25.6407
12.936 25.7467
12.968 25.853
13 25.9593
13.032 26.0659
13.064 26.1726
13.096 26.2795
13.128 26.3866
13.16 26.4939
13.192 26.6013
13.224 26.7089
13.256 26.8167
13.288 26.9246
13.32 27.0328
13.352 27.1411
13.384 27.2495
13.416 27.3582
13.448 27.467
13.48 27.576
13.512 27.6851
13.544 27.7945
13.576 27.904
13.608 28.0137
13.64 28.1235
13.672 28.2335
13.704 28.3437
13.736 28.4541
13.768 28.5646
13.8 28.6753
13.832 28.7862
13.864 28.8973
13.896 29.0085
13.928 29.1199
13.96 29.2314
13.992 29.3432
14.024 29.4551
14.056 29.5671
14.088 29.6794
14.12 29.7918
14.152 29.9044
14.184 30.0171
14.216 30.1301
14.248 30.2432
14.28 30.3564
14.312 30.4698
14.344 30.5834
14.376 30.6972
14.408 30.8112
14.44 30.9253
14.472 31.0395
14.504 31.154
14.536 31.2686
14.568 31.3834
14.6 31.4983
14.632 31.6134
14.664 31.7287
14.696 31.8442
14.728 31.9598
14.76 32.0756
14.792 32.1915
14.824 32.3076
14.856 32.4239
14.888 32.5404
14.92 32.657
14.952 32.7738
14.984 32.8908
15.016 33.0079
15.048 33.1252
15.08 33.2426
15.112 33.3602
15.144 33.478
15.176 33.596
15.208 33.7141
15.24 33.8324
15.272 33.9508
15.304 34.0695
15.336 34.1882
15.368 34.3072
15.4 34.4263
15.432 34.5456
15.464 34.665
15.496 34.7846
15.528 34.9044
15.56 35.0243
15.592 35.1444
15.624 35.2647
15.656 35.3851
15.688 35.5057
15.72 35.6265
15.752 35.7474
15.784 35.8685
15.816 35.9897
15.848 36.1111
15.88 36.2327
15.912 36.3544
15.944 36.4763
15.976 36.5984
16.008 36.7206
16.04 36.843
16.072 36.9656
16.104 37.0883
16.136 37.2112
16.168 37.3342
16.2 37.4574
16.232 37.5808
16.264 37.7043
16.296 37.828
16.328 37.9518
16.36 38.0758
16.392 38.2
16.424 38.3244
16.456 38.4489
16.488 38.5735
16.52 38.6983
16.552 38.8233
16.584 38.9485
16.616 39.0738
16.648 39.1992
16.68 39.3249
16.712 39.4506
16.744 39.5766
16.776 39.7027
16.808 39.829
16.84 39.9554
16.872 40.082
16.904 40.2087
16.936 40.3356
16.968 40.4627
17 40.5899
17.032 40.7173
17.064 40.8449
17.096 40.9726
17.128 41.1004
17.16 41.2285
17.192 41.3566
17.224 41.485
17.256 41.6135
17.288 41.7421
17.32 41.871
17.352 41.9999
17.384 42.1291
17.416 42.2584
17.448 42.3878
17.48 42.5174
17.512 42.6472
17.544 42.7771
17.576 42.9072
17.608 43.0375
17.64 43.1679
17.672 43.2984
17.704 43.4291
17.736 43.56
17.768 43.6911
17.8 43.8222
17.832 43.9536
17.864 44.0851
17.896 44.2168
17.928 44.3486
17.96 44.4805
17.992 44.6127
18.024 44.745
18.056 44.8774
18.088 45.01
18.12 45.1428
18.152 45.2757
18.184 45.4088
18.216 45.542
18.248 45.6754
18.28 45.8089
18.312 45.9426
18.344 46.0764
18.376 46.2104
18.408 46.3446
18.44 46.4789
18.472 46.6134
18.504 46.748
18.536 46.8828
18.568 47.0177
18.6 47.1528
18.632 47.2881
18.664 47.4235
18.696 47.559
18.728 47.6947
18.76 47.8306
18.792 47.9666
18.824 48.1028
18.856 48.2391
18.888 48.3756
18.92 48.5123
18.952 48.649
18.984 48.786
19.016 48.9231
19.048 49.0603
19.08 49.1978
19.112 49.3353
19.144 49.473
19.176 49.6109
19.208 49.7489
19.24 49.8871
19.272 50.0254
19.304 50.1639
19.336 50.3025
19.368 50.4413
19.4 50.5803
19.432 50.7193
19.464 50.8586
19.496 50.998
19.528 51.1375
19.56 51.2772
19.592 51.4171
19.624 51.5571
19.656 51.6973
19.688 51.8376
19.72 51.978
19.752 52.1186
19.784 52.2594
19.816 52.4003
19.848 52.5414
19.88 52.6826
19.912 52.824
19.944 52.9655
19.976 53.1072
20.008 53.249
20.04 53.391
20.072 53.5331
20.104 53.6754
20.136 53.8178
20.168 53.9604
20.2 54.1032
20.232 54.246
20.264 54.3891
20.296 54.5323
20.328 54.6756
20.36 54.8191
20.392 54.9627
20.424 55.1065
20.456 55.2505
20.488 55.3945
20.52 55.5388
20.552 55.6832
20.584 55.8277
20.616 55.9724
